Experiment	sample_id	study	project	reference_condition	condition	rep_id	Strain Description	Strain	Culture Type	Evolved Sample	Base Media	Temperature (C)	pH	Carbon Source (g/L)	Nitrogen Source (g/L)	Electron Acceptor	Trace Element Mixture	Supplement	Antibiotic for selection	Growth_Phase	Growth Rate (1/hr)	Isolate Type	Additional Details	Sequencing Machine	LibraryLayout	Platform	Biological Replicates	doi	GEO	SRX	Run	R1	R2	contact	creator	passed_fastqc	passed_pct_reads_mapped	passed_reads_mapped_to_CDS	passed_global_correlation	full_name	passed_similar_replicates	passed_number_replicates	run_date	n_replicates	PxK_sample_type	deleted_genes	mutated_genes	overexpressed_genes
antibiotICA_pilot_5	pilot_5	pilot	antibiotICA	amp_1_16_t0	amp_1_16_t15	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 15 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-15_R1_S123_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-15_R1_S123_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_6	pilot_6	pilot	antibiotICA	amp_1_16_t0	amp_1_16_t15	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 15 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-15_R2_S124_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-15_R2_S124_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_7	pilot_7	pilot	antibiotICA	amp_1_16_t0	amp_1_16_t3_5	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 3.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-3_5_R1_S117_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-3_5_R1_S117_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_8	pilot_8	pilot	antibiotICA	amp_1_16_t0	amp_1_16_t3_5	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 3.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-3_5_R2_S118_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-3_5_R2_S118_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_9	pilot_9	pilot	antibiotICA	amp_1_16_t0	amp_1_16_t30	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 30 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-30_R1_S125_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-30_R1_S125_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_10	pilot_10	pilot	antibiotICA	amp_1_16_t0	amp_1_16_t30	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 30 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-30_R2_S126_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-30_R2_S126_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_11	pilot_11	pilot	antibiotICA	amp_1_16_t0	amp_1_16_t7_5	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 7.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-7_5_R1_S119_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-7_5_R1_S119_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_12	pilot_12	pilot	antibiotICA	amp_1_16_t0	amp_1_16_t7_5	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 7.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-7_5_R2_S120_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_16X-7_5_R2_S120_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_13	pilot_13	pilot	antibiotICA	amp_1_16_t0	amp_1_4_t0	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 0 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-0_R1_S127_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-0_R1_S127_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_14	pilot_14	pilot	antibiotICA	amp_1_16_t0	amp_1_4_t0	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 0 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-0_R2_S128_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-0_R2_S128_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_15	pilot_15	pilot	antibiotICA	amp_1_16_t0	amp_1_4_t1_5	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 1.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-1_5_R1_S129_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-1_5_R1_S129_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_16	pilot_16	pilot	antibiotICA	amp_1_16_t0	amp_1_4_t1_5	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 1.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-1_5_R2_S130_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-1_5_R2_S130_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_17	pilot_17	pilot	antibiotICA	amp_1_16_t0	amp_1_4_t15	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 15 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-15_R1_S135_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-15_R1_S135_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_18	pilot_18	pilot	antibiotICA	amp_1_16_t0	amp_1_4_t15	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 15 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-15_R2_S136_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-15_R2_S136_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_19	pilot_19	pilot	antibiotICA	amp_1_16_t0	amp_1_4_t3_5	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 3.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-3_5_R1_S131_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-3_5_R1_S131_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_20	pilot_20	pilot	antibiotICA	amp_1_16_t0	amp_1_4_t3_5	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 3.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-3_5_R2_S132_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-3_5_R2_S132_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_21	pilot_21	pilot	antibiotICA	amp_1_16_t0	amp_1_4_t30	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 30 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-30_R1_S137_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-30_R1_S137_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_22	pilot_22	pilot	antibiotICA	amp_1_16_t0	amp_1_4_t30	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 30 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-30_R2_S138_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-30_R2_S138_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_23	pilot_23	pilot	antibiotICA	amp_1_16_t0	amp_1_4_t7_5	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 7.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-7_5_R1_S133_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-7_5_R1_S133_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_24	pilot_24	pilot	antibiotICA	amp_1_16_t0	amp_1_4_t7_5	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 7.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-7_5_R2_S134_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Amp-1_4X-7_5_R2_S134_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_25	pilot_25	pilot	antibiotICA	amp_1_16_t0	cipro_t0	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 0 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-0_R1_S101_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-0_R1_S101_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_26	pilot_26	pilot	antibiotICA	amp_1_16_t0	cipro_t0	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 0 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-0_R2_S102_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-0_R2_S102_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_27	pilot_27	pilot	antibiotICA	amp_1_16_t0	cipro_t1_5	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 1.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-1_5_R1_S103_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-1_5_R1_S103_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_28	pilot_28	pilot	antibiotICA	amp_1_16_t0	cipro_t1_5	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 1.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-1_5_R2_S104_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-1_5_R2_S104_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_29	pilot_29	pilot	antibiotICA	amp_1_16_t0	cipro_t15	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 15 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-15_R1_S109_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-15_R1_S109_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_30	pilot_30	pilot	antibiotICA	amp_1_16_t0	cipro_t15	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 15 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-15_R2_S110_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-15_R2_S110_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_31	pilot_31	pilot	antibiotICA	amp_1_16_t0	cipro_t3_5	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 3.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-3_5_R1_S105_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-3_5_R1_S105_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_32	pilot_32	pilot	antibiotICA	amp_1_16_t0	cipro_t3_5	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 3.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-3_5_R2_S106_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-3_5_R2_S106_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_33	pilot_33	pilot	antibiotICA	amp_1_16_t0	cipro_t30	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 30 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-30_R1_S111_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-30_R1_S111_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_34	pilot_34	pilot	antibiotICA	amp_1_16_t0	cipro_t30	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 30 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-30_R2_S112_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-30_R2_S112_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_35	pilot_35	pilot	antibiotICA	amp_1_16_t0	cipro_t7_5	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 7.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-7_5_R1_S107_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-7_5_R1_S107_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_36	pilot_36	pilot	antibiotICA	amp_1_16_t0	cipro_t7_5	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 7.5 minutes before expression profile		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-7_5_R2_S108_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_NEBR_MG1655-Cirpo-7_5_R2_S108_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_37	pilot_37	pilot	antibiotICA	amp_1_16_t0	cipro_vayr_t0	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 0 minutes before expression profile - different kit was used for sequencing		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_VAYR_MG1655-Cirpo-0_R1_S143_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_VAYR_MG1655-Cirpo-0_R1_S143_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_38	pilot_38	pilot	antibiotICA	amp_1_16_t0	cipro_vayr_t0	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 0 minutes before expression profile - different kit was used for sequencing		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_VAYR_MG1655-Cirpo-0_R2_S144_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_VAYR_MG1655-Cirpo-0_R2_S144_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_39	pilot_39	pilot	antibiotICA	amp_1_16_t0	cipro_vayr_t1_5	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 1.5 minutes before expression profile - different kit was used for sequencing		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_VAYR_MG1655-Cirpo-1_5_R1_S145_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_VAYR_MG1655-Cirpo-1_5_R1_S145_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_40	pilot_40	pilot	antibiotICA	amp_1_16_t0	cipro_vayr_t1_5	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 1.5 minutes before expression profile - different kit was used for sequencing		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_VAYR_MG1655-Cirpo-1_5_R2_S146_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_VAYR_MG1655-Cirpo-1_5_R2_S146_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_41	pilot_41	pilot	antibiotICA	amp_1_16_t0	cipro_vayr_t3_5	1	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 3.5 minutes before expression profile - different kit was used for sequencing		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_VAYR_MG1655-Cirpo-3_5_R1_S147_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_VAYR_MG1655-Cirpo-3_5_R1_S147_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
antibiotICA_pilot_42	pilot_42	pilot	antibiotICA	amp_1_16_t0	cipro_vayr_t3_5	2	WT	MG1655	Batch	No	CA-MHB	37											Exposed to abx for 3.5 minutes before expression profile - different kit was used for sequencing		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_VAYR_MG1655-Cirpo-3_5_R2_S148_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-05-15-IGM-NovaSeq/AntibiotICA_VAYR_MG1655-Cirpo-3_5_R2_S148_L001_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
INDIMOD_Cond_0_R1	Cond_0_R1	in_house_2	INDIMOD	M9_glucose	M9_glucose	1	WT	MG1655	Batch	No	M9	37	7	glucose	NH4Cl								Aerobic		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-08-18-IGM-NovaSeq/MG1655_Condition_0_Rep_1_S66_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-08-18-IGM-NovaSeq/MG1655_Condition_0_Rep_1_S66_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
INDIMOD_Cond_0_R2	Cond_0_R2	in_house_2	INDIMOD	M9_glucose	M9_glucose	2	WT	MG1655	Batch	No	M9	37	7	glucose	NH4Cl								Aerobic		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-08-18-IGM-NovaSeq/MG1655_Condition_0_Rep_2_S67_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-08-18-IGM-NovaSeq/MG1655_Condition_0_Rep_2_S67_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
INDIMOD_Cond_14_R1	Cond_14_R1	in_house_2	INDIMOD	M9_glucose	sorbital_arginine	1	WT	MG1655	Batch	No	M9	37	7	4g/L sorbital	NH4Cl			5mM L-arginine					Aerobic		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-08-18-IGM-NovaSeq/MG1655_Condition_14_Rep_1_S110_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-08-18-IGM-NovaSeq/MG1655_Condition_14_Rep_1_S110_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
INDIMOD_Cond_14_R2	Cond_14_R2	in_house_2	INDIMOD	M9_glucose	sorbital_arginine	2	WT	MG1655	Batch	No	M9	37	7	4g/L sorbital	NH4Cl			5mM L-arginine					Aerobic		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-08-18-IGM-NovaSeq/MG1655_Condition_14_Rep_2_S111_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-08-18-IGM-NovaSeq/MG1655_Condition_14_Rep_2_S111_L002_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
INDIMOD_Cond_21_R1	Cond_21_R1	in_house_2	INDIMOD	M9_glucose	acetate	1	WT	MG1655	Batch	No	M9	37	7	4g/L acetate	NH4Cl								Aerobic		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-09-29-IGM-NovaSeq/INDIMOD_NEBR_MG1655_21R1_S1_L003_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-09-29-IGM-NovaSeq/INDIMOD_NEBR_MG1655_21R1_S1_L003_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
INDIMOD_Cond_21_R2	Cond_21_R2	in_house_2	INDIMOD	M9_glucose	acetate	2	WT	MG1655	Batch	No	M9	37	7	4g/L acetate	NH4Cl								Aerobic		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-09-29-IGM-NovaSeq/INDIMOD_NEBR_MG1655_21R2_S2_L003_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-09-29-IGM-NovaSeq/INDIMOD_NEBR_MG1655_21R2_S2_L003_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
INDIMOD_Cond_22_R1	Cond_22_R1	in_house_2	INDIMOD	M9_glucose	stationary	1	WT	MG1655	Batch	No	M9	37	7	glucose	NH4Cl					stationary			Aerobic		PAIRED	ILLUMINA	2					s3://sbrg-sequencing-files/2023-09-06-IGM-NovaSeq/INDIMOD_NEBR_MG1655_22_R1_S53_L008_R1_001.fastq.gz	s3://sbrg-sequencing-files/2023-09-06-IGM-NovaSeq/INDIMOD_NEBR_MG1655_22_R1_S53_L008_R2_001.fastq.gz	Yuan yuan	Yuan yuan								1/1/2024		WT			
