Experiment	sample_id	study	project	reference_condition	condition	rep_id	Strain Description	Strain	Culture Type	Evolved Sample	Base Media	Temperature (C)	pH	Carbon Source (g/L)	Nitrogen Source (g/L)	Electron Acceptor	Trace Element Mixture	Supplement	Antibiotic for selection	Growth_Phase	Growth Rate (1/hr)	Isolate Type	Additional Details	Sequencing Machine	LibraryLayout	Platform	Biological Replicates	doi	GEO	SRX	Run	R1	R2	contact	creator	passed_fastqc	passed_pct_reads_mapped	passed_reads_mapped_to_CDS	passed_global_correlation	full_name	passed_similar_replicates	passed_number_replicates	run_date	n_replicates	PxK_sample_type	deleted_genes	mutated_genes	overexpressed_genes
SNPv2_Supp_Asparagine_(2mM)_2	Supp_Asparagine_(2mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Asparagine_(2mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Asparagine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-TSRI AVITI/48_S48_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-TSRI AVITI/48_S48_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Tyrosine_(10mM)_1	Supp_Tyrosine_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Tyrosine_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Tyrosine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL005_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL005_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Tyrosine_(10mM)_2	Supp_Tyrosine_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Tyrosine_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Tyrosine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL025_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL025_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Valine_(10mM)_1	Supp_Valine_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Valine_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Valine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL006_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL006_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Valine_(10mM)_2	Supp_Valine_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Valine_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Valine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL007_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL007_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_2-Deoxyadenosine_(2mM)_1	Supp_2-Deoxyadenosine_(2mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_2-Deoxyadenosine_(2mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	2-Deoxyadenosine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/18id18_S18_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/18id18_S18_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_2-Deoxyadenosine_(2mM)_2	Supp_2-Deoxyadenosine_(2mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_2-Deoxyadenosine_(2mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	2-Deoxyadenosine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/24id24_S24_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/24id24_S24_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Adenosine_(2mM)_1	Supp_Adenosine_(2mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Adenosine_(2mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Adenosine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/19id19_S19_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/19id19_S19_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Adenosine_(2mM)_2	Supp_Adenosine_(2mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Adenosine_(2mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Adenosine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/25id25_S25_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/25id25_S25_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Inosine_(2mM)_1	Supp_Inosine_(2mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Inosine_(2mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Inosine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/20id20_S20_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/20id20_S20_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Inosine_(2mM)_2	Supp_Inosine_(2mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Inosine_(2mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Inosine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/26id26_S26_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/26id26_S26_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Uridine_(2mM)_1	Supp_Uridine_(2mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Uridine_(2mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Uridine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/22id22_S22_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/22id22_S22_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Uridine_(2mM)_2	Supp_Uridine_(2mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Uridine_(2mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Uridine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/28id28_S28_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/28id28_S28_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Adenine_(2mM)_1	Supp_Adenine_(2mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Adenine_(2mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Adenine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL008_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL008_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Adenine_(2mM)_2	Supp_Adenine_(2mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Adenine_(2mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Adenine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL009_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL009_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Cytidine_(2mM)_1	Supp_Cytidine_(2mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Cytidine_(2mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Cytidine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL010_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL010_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Cytidine_(2mM)_2	Supp_Cytidine_(2mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Cytidine_(2mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Cytidine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL011_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL011_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Aspartic acid_(2mM)_1	Supp_Aspartic acid_(2mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Aspartic acid_(2mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Aspartic acid_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-TSRI AVITI/49_S49_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-TSRI AVITI/49_S49_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Aspartic acid_(2mM)_2	Supp_Aspartic acid_(2mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Aspartic acid_(2mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Aspartic acid_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-TSRI AVITI/50_S50_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-TSRI AVITI/50_S50_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Cytosine_(2mM)_1	Supp_Cytosine_(2mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Cytosine_(2mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Cytosine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/29id29_S29_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/29id29_S29_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Cytosine_(2mM)_2	Supp_Cytosine_(2mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Cytosine_(2mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Cytosine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/36id36_S36_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/36id36_S36_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Thymidine_(10mM)_1	Supp_Thymidine_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Thymidine_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Thymidine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/30id30_S30_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/30id30_S30_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Thymidine_(10mM)_2	Supp_Thymidine_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Thymidine_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Thymidine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/37id37_S37_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/37id37_S37_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_2-Deoxyadenosine_(10mM)_1	Supp_2-Deoxyadenosine_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_2-Deoxyadenosine_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	2-Deoxyadenosine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL012_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL012_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_2-Deoxyadenosine_(10mM)_2	Supp_2-Deoxyadenosine_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_2-Deoxyadenosine_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	2-Deoxyadenosine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL013_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL013_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Adenosine_(10mM)_1	Supp_Adenosine_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Adenosine_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Adenosine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-05-13-TSRI AVITI/PAL059_R1.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-05-13-TSRI AVITI/PAL059_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Adenosine_(10mM)_2	Supp_Adenosine_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Adenosine_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Adenosine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-05-13-TSRI AVITI/PAL060_R1.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-05-13-TSRI AVITI/PAL060_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Inosine_(10mM)_1	Supp_Inosine_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Inosine_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Inosine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/31id31_S31_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/31id31_S31_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Inosine_(10mM)_2	Supp_Inosine_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Inosine_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Inosine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/38id38_S38_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/38id38_S38_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Uridine_(10mM)_1	Supp_Uridine_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Uridine_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Uridine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/32id32_S32_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/32id32_S32_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Uridine_(10mM)_2	Supp_Uridine_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Uridine_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Uridine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/39id39_S39_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/39id39_S39_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Adenine_(10mM)_1	Supp_Adenine_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Adenine_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Adenine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL028_R1.fastq.gz	s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL028_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Adenine_(10mM)_2	Supp_Adenine_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Adenine_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Adenine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL029_R1.fastq.gz	s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL029_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Cytidine_(10mM)_1	Supp_Cytidine_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Cytidine_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Cytidine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL014_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL014_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Cytidine_(10mM)_2	Supp_Cytidine_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Cytidine_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Cytidine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL015_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL015_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Cysteine_(2mM)_1	Supp_Cysteine_(2mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Cysteine_(2mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Cysteine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/01id01_S1_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/01id01_S1_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Cysteine_(2mM)_2	Supp_Cysteine_(2mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Cysteine_(2mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Cysteine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/02id02_S2_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/02id02_S2_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Cytosine_(10mM)_1	Supp_Cytosine_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Cytosine_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Cytosine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL016_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL016_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Cytosine_(10mM)_2	Supp_Cytosine_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Cytosine_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Cytosine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL017_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL017_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_D-Saccharic acid_(2mM)_1	Supp_D-Saccharic acid_(2mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_D-Saccharic acid_(2mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	D-Saccharic acid_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL063_R1.fastq.gz	s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL063_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
